band_idx,TCEP_INTENSITY_MM_3H,band_label
0,9.56326486013986,0-15
0,8.752308238636363,0-15
0,11.631524725274724,0-15
0,13.285359977324264,0-15
0,13.329827197595792,0-15
0,8.706943139097744,0-15
0,7.782412790697674,0-15
0,12.101959161147903,0-15
0,19.646091811414394,0-15
0,13.408446485623003,0-15
0,10.793878026070763,0-15
1,9.869497084548104,15-25
1,8.65137302882001,15-25
1,8.629757945306725,15-25
1,8.529633620689655,15-25
1,10.628946028513239,15-25
1,12.560567496229261,15-25
1,9.668162677304965,15-25
1,14.522138852242744,15-25
1,13.890625,15-25
1,12.485247809419496,15-25
1,11.263186274509804,15-25
1,10.356011771300448,15-25
1,12.52806712962963,15-25
1,10.714350180505415,15-25
1,15.921847048300537,15-25
1,17.671440042826553,15-25
1,17.721390053924505,15-25
1,15.435468319559229,15-25
1,11.241174055829228,15-25
1,10.404254244139047,15-25
1,10.70494020501139,15-25
1,11.3090483234714,15-25
1,12.318081343943414,15-25
1,13.747052599758161,15-25
1,13.180140532544378,15-25
1,12.950726744186046,15-25
1,13.545076438848922,15-25
1,12.746500861326442,15-25
1,14.484931332655137,15-25
1,16.421339202965708,15-25
1,15.28266806722689,15-25
1,14.338885829662262,15-25
1,14.613623381568926,15-25
1,15.794395315487572,15-25
1,14.58275,15-25
1,15.667376317923763,15-25
1,16.32789351851852,15-25
1,16.035794723294725,15-25
1,18.2790294627383,15-25
1,17.685476878612718,15-25
1,17.28259493670886,15-25
1,17.597946963216426,15-25
1,16.78537981269511,15-25
1,18.96509009009009,15-25
1,19.33696933962264,15-25
1,19.597130102040815,15-25
1,19.765055248618786,15-25
1,21.393436073059362,15-25
1,19.4651176753122,15-25
1,20.534579297820823,15-25
1,21.253186968838527,15-25
1,23.740699404761905,15-25
1,20.290412621359224,15-25
1,18.411086717892427,15-25
1,17.209073604060915,15-25
1,18.78519807280514,15-25
1,19.234662576687118,15-25
1,22.698214285714286,15-25
1,24.535138248847925,15-25
1,26.003609154929578,15-25
2,25.788450460829495,25-35
2,29.032053706505295,25-35
2,28.096507352941178,25-35
2,26.5536750483559,25-35
2,27.28399581589958,25-35
2,26.073126142595978,25-35
2,30.897182642487046,25-35
2,30.931224899598394,25-35
2,29.33293524416136,25-35
2,30.645650984682714,25-35
2,28.74800106609808,25-35
2,28.665149006622517,25-35
2,28.908555327868854,25-35
2,32.722207724425886,25-35
2,31.905286815068493,25-35
2,33.04116161616162,25-35
2,28.814814814814813,25-35
2,32.65735530546624,25-35
2,36.2431586270872,25-35
2,38.34837344028521,25-35
2,37.75112336601307,25-35
2,39.675536303630366,25-35
2,40.096770446096656,25-35
2,37.21476190476191,25-35
2,33.25326086956522,25-35
2,30.467554076539102,25-35
2,28.673235294117646,25-35
2,32.76235741444867,25-35
3,25.43892694063927,35-90
3,24.646075581395348,35-90
3,22.4462890625,35-90
3,20.167336010709505,35-90
3,24.944950911640955,35-90
3,18.13238082340195,35-90
3,16.978534155597725,35-90
3,15.19977959697733,35-90
3,13.681732382550335,35-90
3,16.292946927374302,35-90
3,17.526151631477926,35-90
3,15.712345679012346,35-90
3,11.847711267605634,35-90
3,9.875,35-90
1,18.625,15-25
1,26.263513513513512,15-25
1,23.75851167315175,15-25
1,20.8875,15-25
1,20.0125,15-25
1,18.380357142857143,15-25
1,18.355263157894736,15-25
1,19.3125,15-25
1,23.194542253521128,15-25
1,21.79320987654321,15-25
1,20.540441176470587,15-25
1,23.15981012658228,15-25
1,19.91622340425532,15-25
1,18.186781609195403,15-25
1,18.99142156862745,15-25
1,21.1,15-25
1,18.37037037037037,15-25
0,19.19481245698555,0-15
0,15.131024096385541,0-15
0,12.737929502369669,0-15
0,13.855781865965834,0-15
0,13.850243506493506,0-15
0,14.596847826086956,0-15
0,15.458015613652869,0-15
0,14.226622957867583,0-15
0,13.880920510708401,0-15
0,14.346395502645503,0-15
0,15.835180623973727,0-15
0,14.362967914438503,0-15
1,14.816610251450676,15-25
1,18.92872983870968,15-25
1,13.371439628482973,15-25
1,14.826573694984647,15-25
1,15.79675366695427,15-25
1,11.942694063926941,15-25
1,11.839294742163801,15-25
1,9.79785457348407,15-25
1,10.669511070110701,15-25
1,10.791498655913978,15-25
1,11.02626811594203,15-25
1,12.673881322957198,15-25
1,11.131933516915815,15-25
1,11.629455445544554,15-25
1,10.222894265232975,15-25
1,13.565746753246753,15-25
1,12.919969512195122,15-25
