domain,year,N_t,TCP_mean,fit,fit_lower,fit_upper,trend_per_decade,p_value
SP,1987,614.0,20.95073634147106,20.769488770444568,20.249964469816312,21.511461372217102,0.09725520109372278,0.49799010072042804
SP,1988,614.0,21.88473184933035,20.779214290553938,20.276072335007637,21.50923742304353,0.09725520109372278,0.49799010072042804
SP,1989,772.0,21.620811371564248,20.788939810663308,20.29908416551547,21.499656049094877,0.09725520109372278,0.49799010072042804
SP,1990,638.0,22.051309292162145,20.79866533077268,20.322426790514818,21.493435677219953,0.09725520109372278,0.49799010072042804
SP,1991,559.0,20.913189447986355,20.808390850882056,20.34665457054679,21.476576222149376,0.09725520109372278,0.49799010072042804
SP,1992,940.0,20.95434848177192,20.818116370991426,20.381418339222535,21.465737188851524,0.09725520109372278,0.49799010072042804
SP,1993,790.0,20.83509347065044,20.827841891100796,20.41897513489194,21.460982297222102,0.09725520109372278,0.49799010072042804
SP,1994,681.0,20.488387576436775,20.837567411210173,20.449207795913143,21.46348863838207,0.09725520109372278,0.49799010072042804
SP,1995,242.0,20.391867001120577,20.847292931319544,20.460467401907373,21.467568923424533,0.09725520109372278,0.49799010072042804
SP,1996,752.0,20.047290048349133,20.857018451428914,20.47907296506173,21.473516543685395,0.09725520109372278,0.49799010072042804
SP,1997,1513.0,19.16218294464246,20.866743971538284,20.491483927550338,21.483244869365727,0.09725520109372278,0.49799010072042804
SP,1998,1116.0,19.43841270550927,20.87646949164766,20.50608953423497,21.487896122102082,0.09725520109372278,0.49799010072042804
SP,1999,580.0,21.361075414489846,20.88619501175703,20.52330392635797,21.489164172241257,0.09725520109372278,0.49799010072042804
SP,2000,523.0,20.1520215459607,20.895920531866402,20.534193414870682,21.501150166456405,0.09725520109372278,0.49799010072042804
SP,2001,497.0,20.81954933110985,20.90564605197578,20.54359476957693,21.504963563635425,0.09725520109372278,0.49799010072042804
SP,2002,444.0,22.890455758805174,20.91537157208515,20.532824479658352,21.50707341177106,0.09725520109372278,0.49799010072042804
SP,2003,697.0,21.80845515713754,20.92509709219452,20.542019092940652,21.517411241702035,0.09725520109372278,0.49799010072042804
SP,2004,327.0,20.447274206328395,20.934822612303897,20.558318595634674,21.53307219717117,0.09725520109372278,0.49799010072042804
SP,2005,741.0,21.182685629117646,20.944548132413267,20.55799747660061,21.555510615234397,0.09725520109372278,0.49799010072042804
SP,2006,619.0,21.418757833005493,20.954273652522637,20.568038604281472,21.570823197649503,0.09725520109372278,0.49799010072042804
SP,2007,447.0,20.34553798032525,20.963999172632008,20.572486352025052,21.58470026271715,0.09725520109372278,0.49799010072042804
SP,2008,293.0,22.870833530588804,20.973724692741385,20.577655172383,21.60451174909593,0.09725520109372278,0.49799010072042804
SP,2009,384.0,22.364822467599552,20.983450212850755,20.563438082265264,21.627267503805182,0.09725520109372278,0.49799010072042804
SP,2010,707.0,21.78451322559993,20.993175732960125,20.552089456937008,21.65116996491786,0.09725520109372278,0.49799010072042804
SP,2011,577.0,21.774111206094695,21.002901253069503,20.539936952297168,21.677453391445567,0.09725520109372278,0.49799010072042804
SP,2012,417.0,23.059944668288693,21.012626773178873,20.548432425618515,21.70835791341974,0.09725520109372278,0.49799010072042804
SP,2013,424.0,22.66010743789375,21.022352293288243,20.526156697757084,21.74414088929606,0.09725520109372278,0.49799010072042804
SP,2014,745.0,21.024826233847975,21.032077813397613,20.51388296564208,21.769917335919907,0.09725520109372278,0.49799010072042804
SP,2015,675.0,19.592319361773093,21.04180333350699,20.489512054003526,21.787099893661097,0.09725520109372278,0.49799010072042804
SP,2016,489.0,21.682615501526378,21.05152885361636,20.47829334542015,21.819106807675535,0.09725520109372278,0.49799010072042804
SP,2017,498.0,20.136701203756502,21.06125437372573,20.46738668043536,21.84522296462718,0.09725520109372278,0.49799010072042804
SP,2018,762.0,20.78566715847576,21.07097989383511,20.455098418904683,21.874146963791304,0.09725520109372278,0.49799010072042804
SP,2019,584.0,20.642770855450642,21.08070541394448,20.43819343523636,21.90240761193657,0.09725520109372278,0.49799010072042804
SP,2020,594.0,19.545632583846235,21.09043093405385,20.423989634525434,21.934901510644835,0.09725520109372278,0.49799010072042804
SP,2021,440.0,21.047936848280877,21.10015645416322,20.400869921840894,21.975008915648296,0.09725520109372278,0.49799010072042804
SP,2022,435.0,21.258323846997964,21.109881974272596,20.37884834816861,22.003482520320063,0.09725520109372278,0.49799010072042804
SP,2023,601.0,19.890550642673986,21.119607494381967,20.355545666820138,22.039525087566453,0.09725520109372278,0.49799010072042804
